序号,行政区划代码,模板填写行政区划名称,单位名称,组织机构编码,法人代表,联系人,联系电话,单位地址,单位类型,经济类型,所属行业,产业类别,自主创业情况,就业总人数,需求人数
2412,431103005004,冷水滩区梧桐梧桐,永州市城市管理行政执法局冷水滩分局,698589362,唐荣辉,唐荣辉,8372800,梧桐路579号,事业单位,国有全资,居民服务其它服务业,第三产业,其他,119,119
1917,4311030101,冷水滩区梅湾街道三多亭社区,湖南省电力公司永州电业局,188324567,周林生,,8352324,百业街,企业,国有全资,电力、煤气及水,第二产业,,120,120
2651,431103005004,冷水滩区梧桐梧桐,湖南煤田地质第三勘探队,447748058,吴新桥,吴新桥,8412471,煤勘三队,事业单位,国有全资,采掘,第三产业,其他,120,120
2517,431103007003,永州市工业园区古塘居委会,永州市洪瑞房地产开发有限公司,574321719,刘志明,刘志明,13974622508,金竹路,企业,,批发零售,第三产业,失业人员自主创业,120,120
1754,4311030101,冷水滩区梅湾街道三多亭社区,合众人寿保险股份有限公司永州中心支公司,678017391,陈福,,8818298,湘永路,企业,股份合作,其他,第三产业,,120,5
2213,4311030104,冷水滩区梅湾街道清桥路社区,永州市国土资源局冷水滩分局,006590582,温小新,,8323450,湘永路,机关,国有全资,公共管理社会组织,第三产业,,121,121
1956,431103210401,永州市凤凰街道湖塘路社区,永州湘南出口包装有限公司,776758265,王中燕,王中燕,8226988,桃源路,企业,私营股份有限（公司）,制造,第二产业,,123,123
1457,4311030101,冷水滩区梅湾街道三多亭社区,永州中亚物业管理有限公司,78087834X,王国平,,8339616,湘永路,企业,股份合作,居民服务其它服务业,第三产业,,125,2
2508,431103007002,永州市工业园区长冲居委会,永州市冷水滩区水利局,006590443,唐基和,唐基和,13467490518,珍珠路679号,事业单位,其他,国际组织,其它,其他,126,126
2450,431103007002,永州市工业园区长冲居委会,永州市金都天府房地产开发有限公司,599404836,罗冬知,罗冬知,13874669618,潇湘大道,企业,股份合作,房地产,第三产业,失业人员自主创业,126,126
1357,4311030105,冷水滩区梅湾街道翠竹园社区,永州多喜来食品有限公司,567665820,李长明,,13787633156,梅湾路,企业,股份合作,住宿餐饮,第三产业,,128,2
900,4311030838,冷水滩区黄阳司镇黄阳司居委会,永州市骄阳矿业有限公司,682849289,周光显,周光显,13974697548,冷水滩区黄阳司镇黄阳司居委会,企业,私营股份有限（公司）,其他,第三产业,其他,128,0
1940,431103210401,永州市凤凰街道湖塘路社区,永州市岚山天然食品有限公司,73286405X,刘波,刘波,8225333,凤凰路,企业,私营股份有限（公司）,农林牧渔业,第一产业,,129,129
1277,4311030106,冷水滩区梅湾街道梅湾路社区,中国人民人寿保险股份有限公司永州中心支公司,796855580,周承国,,8811520,湘永路,企业,股份合作,其他,第三产业,,131,5
597,4311030106,冷水滩区梅湾街道梅湾路社区,永州市长城酒店有限公司,758004478,王满福,,15907479357,潇湘路,企业,私营股份有限（公司）,住宿餐饮,第三产业,,132,132
952,4311030106,冷水滩区梅湾街道梅湾路社区,永州市振远保安服务有限公司,574334712,杨铁军,,8475110,双洲路,企业,股份合作,居民服务其它服务业,第三产业,,133,10
2948,4311031901,冷水滩区肖家园红旗路,永州市冷水滩三湘人力资源有限公司,663991810,唐增艳,唐增艳,8375511,零陵中路,个体工商户,个体经营,其他,第三产业,其他,134,134
1526,4311030101,冷水滩区梅湾街道三多亭社区,永州市冷水滩区三多亭小学,447748293,张绵德,,8328566,清桥路,事业单位,国有全资,教育,第三产业,,135,135
2057,431103200201,冷水滩区杨家桥街道狮子口社区,冷水滩区朱家山小学,447795751,唐爱军,唐爱军,8440661,冷水滩区西安路128号,事业单位,其他,教育,第三产业,,135,135
474,4311030204,冷水滩区菱角山街道文昌阁社区,永州市大地广告装饰有限公司,707424683,蔡灿,蔡灿,8419991,零陵北路,企业,私营股份有限（公司）,其他,第三产业,失业人员自主创业,135,5
984,4311030106,冷水滩区梅湾街道梅湾路社区,中国银行业监督管理委员会永州监管分局,755837503,邓建华,,8351602,双洲路1路,其他,其他,其他,第三产业,,135,135
1971,431103210401,永州市凤凰街道湖塘路社区,湖南馨恒堂中药科技有限公司,790318020,赵亚辉,赵亚辉,8225310,桃源路,企业,私营股份有限（公司）,制造,第三产业,,136,136
521,4311030820,冷水滩区黄阳司镇刘家排村,永州市冷水滩区大塘煤矿,790326741,王建平,王建平,13874611086,冷水滩区黄阳司镇刘家排村,企业,私营股份有限（公司）,采掘,第二产业,其他,143,0
1299,4311030105,冷水滩区梅湾街道翠竹园社区,永州市科平保安服务有限公司,559526679,高国元,,8361110,梅湾延伸路68号,企业,股份合作,其他,第三产业,,146,6
2320,431103005004,冷水滩区梧桐梧桐,永州市中大特种水泥有限责任公司,770081812,胡忠林,胡忠林,8413396,冷水滩区珍珠路,企业,股份合作,制造,第二产业,其他,148,148
355,431103210401,永州市凤凰街道湖塘路社区,永州市凤凰园明达实业有限公司,188453115,朱秀明,朱秀明,8226228,湖塘路385号,企业,私营股份有限（公司）,制造,第三产业,,149,30
518,4311030820,冷水滩区黄阳司镇刘家排村,永州市冷水滩区水口桥煤矿,888441289,汪冬,汪冬,13974601715,冷水滩区黄阳司镇刘家排村,企业,私营股份有限（公司）,采掘,第二产业,其他,152,0
3201,431103190201,永州肖家园又一村,冷水滩印刷包装有限责任公司,188440613,周新民,,13974608430,下河线,企业,国有全资,制造,第三产业,其他,154,154
519,4311030820,冷水滩区黄阳司镇刘家排村,永州市冷水滩区石龙皂煤矿,790326725,李自贤,李自贤,13874612336,冷水滩区黄阳司镇刘家排村,企业,私营股份有限（公司）,采掘,第二产业,其他,155,0
85,431103210101,永州市凤凰街道凤凰路,冷水滩区珊瑚乡学校,447795604,王恩庚,王恩庚,8363526,凤凰路,事业单位,国有全资,教育,第三产业,其他,156,156
4705,4311030931,永州市冷水滩区上岭桥镇龙塘,上岭桥镇人民政府(党委),00672733-11,何莉霞,,8818988,,机关,其他,其他,其它,其他,157,2
615,4311030106,冷水滩区梅湾街道梅湾路社区,冷水滩区地方税务局,006578583,卿志彪,,8322711,梅湾路谢家巷,机关,国有全资,公共管理社会组织,第三产业,,158,158
2663,431103005004,冷水滩区梧桐梧桐,永州市冷水滩区凤凰小学,447800696,蒋爱国,蒋爱国,8221491,紫霞路568号,事业单位,国有全资,教育,第三产业,其他,159,159
2750,4311031106,冷水滩区伊塘镇孟公山村,湖南金鹰果业有限公司,696218293,刘艳宁,,8362883,孟公山村委会,企业,股份合作,批发零售,第三产业,其他,160,160
1828,4311030101,冷水滩区梅湾街道三多亭社区,湖南盐业股份有限公司永州市分公司,587049435,陈楚,,8333963,湘永路169号,企业,股份合作,其他,第三产业,,161,161
2951,4311031901,冷水滩区肖家园红旗路,南京德阳工程监理咨询有限公司永州分公司,588986092,宋锐,宋锐,8229567,潇湘西路,企业,私营股份有限（公司）,其他,第三产业,其他,161,161
565,4311030106,冷水滩区梅湾街道梅湾路社区,湖南有线永州网络有限公司,730491315,蒋三秋,,8329334,双交巷,企业,股份合作,信息、计算机,第三产业,,162,162
1751,431103210401,永州市凤凰街道湖塘路社区,湖南华源线缆电器有限公司,717032763,吕定先,吕定先,8226186,桃源路,企业,私营股份有限（公司）,制造,第二产业,,164,164
1387,4311030105,冷水滩区梅湾街道翠竹园社区,永州市永安保安服务有限公司,563503613,唐博,,8515555,翠竹路,企业,股份合作,居民服务其它服务业,第三产业,,165,2
2895,431103030202,冷水滩区梧桐街道珊瑚路社区,湖南大森林药业有限责任公司,782873366,唐清知,唐清知,15074637528,永州市冷水滩区珍珠路134号,其他,股份合作,其他,第三产业,其他,165,165
1538,4311030101,冷水滩区梅湾街道三多亭社区,永州万众出租汽车有限公司,788029262,马文林,,8359911,沿江东路,企业,股份合作,租赁商务服务,第三产业,,165,165
1535,4311030101,冷水滩区梅湾街道三多亭社区,永州市国家税务局,006578188,袁北屏,,8321103,清桥路,机关,国有全资,居民服务其它服务业,第三产业,,168,168
2947,4311031901,冷水滩区肖家园红旗路,永州市金桥市场开发有限公司,770064174,杨伟华,杨伟华,8428955,潇湘西路,企业,私营股份有限（公司）,其他,第三产业,其他,168,168
1061,4311030105,冷水滩区梅湾街道翠竹园社区,永州市冷水滩区国家税务局,00657948X,龙晓,,8323328,沿江路,机关,国有全资,公共管理社会组织,第三产业,,168,168
2292,431103005004,冷水滩区梧桐梧桐,永州市冷水滩区梧桐街道办事处,745935118,陈健,陈健,8224266,永州市冷水滩区凤凰路138号,机关,其他,居民服务其它服务业,,其他,170,170
2268,4311030104,冷水滩区梅湾街道清桥路社区,永州市冷水滩区梅湾街道办事处,006579316,张仁斌,,8323031,湘江东路309号,机关,国有全资,公共管理社会组织,第三产业,,171,171
2871,431103030202,冷水滩区梧桐街道珊瑚路社区,冷水滩区珊瑚乡人民政府,006591120,周显平,周显平,8212344,永州市冷水滩区珊瑚路565号,个体工商户,私营股份有限（公司）,其他,第三产业,其他,175,175
993,4311030105,冷水滩区梅湾街道翠竹园社区,湖南省永州市第五工程有限责任公司,774475536,曹小玲,,8465266,世纪滨江里,企业,股份合作,建筑,第二产业,,176,176
375,431103200401,冷水滩区杨家桥街道解放路社区,中央储备粮永州直属库,188320398,王臣藏,,8412281,解放路新华街,企业,国有全资,居民服务其它服务业,第三产业,其他,178,8
2673,431103005004,冷水滩区梧桐梧桐,永州步步高商业连锁有限责任公司本部,76328336B,朱刚平,朱刚平,8221525,永州市冷水滩区凤凰路138号,个体工商户,个体经营,居民服务其它服务业,第二产业,其他,183,183
1972,431103210401,永州市凤凰街道湖塘路社区,永州山香香料有限公司,57086565,庄小民,庄小民,8423657,桃源路,企业,私营股份有限（公司）,农林牧渔业,第一产业,,184,184
348,431103210101,永州市凤凰街道凤凰路,冷水滩区永华中学,774494163,周  健,周  健,2822132,陈家路,企业,集体全资,教育,第三产业,其他,185,7
858,4311030834,冷水滩区黄阳司镇车站村,永州市零陵煤矿,18832724X,唐相龙,唐相龙,13874758861,冷水滩区黄阳司镇车站村,企业,集体全资,采掘,第二产业,其他,185,0
342,431103007002,永州市工业园区长冲居委会,永州天宇金地房地产开发有限公司,661696789,贺长青,贺长青,13874373737,传芳路,企业,股份合作,房地产,第三产业,失业人员自主创业,186,23
2217,4311030104,冷水滩区梅湾街道清桥路社区,湖南潇湘技师学院,447744962,唐海君,,8322038,湘永路,事业单位,集体全资,教育,第三产业,,187,187
1810,4311030101,冷水滩区梅湾街道三多亭社区,冷水滩区林业局,006590435,唐书杰,,8324254,湘江东路998号,机关,国有全资,水利环境公共设施管理,第三产业,,189,189
1944,431103210401,永州市凤凰街道湖塘路社区,湖南大自然制药有限公司,750640330,李文东,李文东,2851129,湖塘西路588号,企业,私营股份有限（公司）,制造,第二产业,,190,190
1973,431103210401,永州市凤凰街道湖塘路社区,湖南省冷水滩电线电缆股分有限公司,76548263,胡安根,胡安根,8414934,桃源路,机关,私营股份有限（公司）,制造,第二产业,,192,192
1504,4311030105,冷水滩区梅湾街道翠竹园社区,永州市冷水滩区公路局,447746183,周祖荣,,8366703,双舟路1号,事业单位,国有全资,卫生社会保障公共设施管理,第三产业,,192,192
3115,431103161501,冷水滩区杨村甸乡岭口村委会,永州市冷水滩区科农食用菌协会,599431885,杨家兵,杨家兵,15874699259,,其他,其他,农林牧渔业,第一产业,农民工返乡创业,196,196
1261,4311030106,冷水滩区梅湾街道梅湾路社区,永州市名臣制衣厂,682822465,胡秋红,,8324596,梅湾路383号,企业,股份合作,制造,第二产业,,200,10
1225,4311032103,永州市凤凰工业村,永和电子厂,431103600035301,罗波平,罗波平,13762963407,工业村,企业,私营股份有限（公司）,制造,第二产业,其他,200,200
1321,4311030105,冷水滩区梅湾街道翠竹园社区,永州金源国际大酒店有限公司,774467114,刘明智,,8378888,翠竹路78号,企业,股份合作,住宿餐饮,第三产业,,201,12
2687,431103005004,冷水滩区梧桐梧桐,湖南烟叶复烤有限公司永州复烤厂,584904758,周国生,周国生,8229006,永州市冷水滩区珍珠路1188号,事业单位,国有全资,居民服务其它服务业,第二产业,其他,203,203
1487,4311030105,冷水滩区梅湾街道翠竹园社区,永州市城市建设投资开发有限公司,447746298,尹小青,,8376906,梅湾路,企业,股份合作,其他,第三产业,,207,207
1351,4311030105,冷水滩区梅湾街道翠竹园社区,永州市三维出租车有限公司,062233547,毛治平,,8531333,育才路,企业,股份合作,租赁商务服务,第三产业,,208,5
1284,4311030106,冷水滩区梅湾街道梅湾路社区,永州友谊万喜登酒店有限公司,774461230,黄青柳,,8528888,双洲路,企业,股份合作,住宿餐饮,第三产业,,209,10
560,4311030106,冷水滩区梅湾街道梅湾路社区,永州市京华中学,447806051,周芳启,,2817226,双洲路,事业单位,国有全资,教育,第三产业,,210,210
481,4311030202,永州市冷水滩区菱角山街道车站社区,永州市药业集团有限公司,72252034X,刘雄,刘雄,2836998,湖南省永州市冷水滩区河西觅湘路,企业,集体全资,卫生社会保障公共设施管理,第三产业,其他,210,5
555,4311030106,冷水滩区梅湾街道梅湾路社区,永州市广播电视台,447747119,蒋三秋,,8331439,双交巷,事业单位,国有全资,文化体育娱乐,第三产业,,215,215
